category_id,category_name,subcategory_id,subcategory_name,question_id,question,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,low_feedback,medium_feedback,high_feedback
3,Abertura À Experiência,2,Estética,62,Relaciono os conteúdos a expressões artísticas para memorizar melhor.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,A ausência de conexões artísticas pode tornar temas abstratos. Experimente incluir um exemplo visual por capítulo para fixar conceitos sem dispersar.,Usa analogias artísticas em tópicos selecionados. Continue aplicando-as em temas mais complexos e registre rapidamente a associação para revisão futura.,"Integra arte ao estudo com frequência, o que amplia compreensão. Para economizar tempo, escolha expressões que representem bem o conceito e documente-as de forma sucinta."
3,Abertura À Experiência,2,Estética,63,Valorizo a estética de slides e anotações.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Materiais podem ficar menos claros. Separe 10 min extras para padronizar fontes e cores básicas, melhorando a legibilidade.",Aplica recursos visuais quando útil. Continue destacando tópicos-chave e evite aperfeiçoamentos estéticos que não agreguem conteúdo.,Preocupação estética aumenta a atratividade. Limite o tempo de ajustes para não sacrificar a profundidade do estudo.
3,Abertura À Experiência,2,Estética,64,Sinto prazer em organizar meu espaço de estudo de forma agradável.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Ambiente desordenado pode distrair. Dedique 5 min antes de estudar para guardar itens soltos e deixar à vista apenas o necessário.,Mantenha a ordem razoável. Inclua uma arrumação rápida ao fim do dia para iniciar a próxima sessão em espaço limpo.,"Espaço bem arrumado eleva a motivação. Se notar rigidez, permita pequena desordem durante o trabalho e faça a organização final depois."
3,Abertura À Experiência,2,Estética,65,Uso esquemas coloridos e infográficos para revisão.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Sem esses recursos, a revisão pode ficar densa. Introduza um esquema de cores limitado (até 3 tons) para destacar conceitos-chave sem alterar muito sua rotina.",Utilize elementos visuais quando necessário. Continue escolhendo diagramas para assuntos mais complexos e mantenha texto enxuto.,"Esquemas coloridos reforçam a memorização. Para evitar excesso, defina paleta fixa e use infográficos apenas nos pontos centrais do conteúdo."
3,Abertura À Experiência,2,Estética,66,Considero perda de tempo cuidar da aparência visual dos materiais.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Excelente: valoriza a forma sem esquecer o conteúdo. Monitore para que ajustes visuais não ultrapassem 15 % do tempo de estudo.,"Oscila entre achar útil e supérfluo. Avalie: se o recurso visual de acelerar revisões futuras, mantenha; caso contrário, simplifique.","– O desinteresse pela aparência pode reduzir engajamento. Adote Concordar) marcadores ou caixas de texto simples para separar tópicos, aumentando clareza sem gastar muito tempo."
4,Amabilidade,1,Franqueza,67,Sou honesto(a) com professores e colegas sobre minhas limitações.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,A omissão dificulta a ajuda. Compartilhe uma limitação com um colega de confiança; isso abre espaço para suporte e aprendizado mútuo.,Você reconhece dificuldades em parte das situações. Continue praticando transparência para garantir que obstáculos sejam resolvidos rapidamente.,"A sinceridade plena fortalece a confiança. Mantenha tom construtivo e proponha soluções ao expor limitações, mostrando proatividade junto com franqueza."
4,Amabilidade,1,Franqueza,68,Não passo imagem falsa sobre meu progresso acadêmico.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Mostrar apenas sucessos pode levar a expectativas irreais. Experimente relatar progresso real (incluindo pendências).,"Geralmente realista, mas às vezes suaviza detalhes negativos. Inclua métricas objetivas (percentual concluído) nos relatórios para manter clareza.",A transparência total permite ajustes de cronograma em tempo hábil. Apenas evite excesso de informação técnica que possa confundir quem recebe.
4,Amabilidade,1,Franqueza,69,Admito quando não entendo algo.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Evitar admitir dúvidas prolonga erros. Anote as questões e leve ao professor ou grupo de estudo para esclarecê-las na primeira oportunidade.,Admitir dúvidas e pedir ajuda em tópicos pontuais. Continue registrando dúvidas em tempo real e esclarecendo-as.,"Reconhecer rapidamente o que não sabe acelera aprendizado. Para otimizar o tempo de todos, pesquise brevemente antes de perguntar; isso gera perguntas mais específicas."
4,Amabilidade,1,Franqueza,70,Acredito que a sinceridade ajuda na evolução de todos.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Se não vê valor na sinceridade, pode subutilizar o feedback. Observe resultados de pessoas e equipes que praticam franqueza e teste essa abordagem em pequena escala.","Concorda em parte; pratique dando feedback construtivo em revisões de código ou relatórios, demonstrando benefícios na prática.",Convicção firme na sinceridade gera cultura de melhoria. Em relação aos outros combine elogios específicos com críticas pontuais para manter o clima colaborativo.
4,Amabilidade,1,Franqueza,71,"Confesso quando não cumpro um prazo, mesmo constrangido(a).",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Esconder atrasos atrapalha o planejamento. Informe a falha rapidamente e proponha novo prazo ou plano de recuperação.,Assume atrasos em casos relevantes. Padronize atualização de status semanal para evitar surpresas de última hora.,Transparência imediata permite realocação de tarefas. Documente causas do atraso para prevenir recorrência e mostrar aprendizado.
4,Amabilidade,1,Franqueza,72,Prefiro esconder dificuldades para não parecer despreparado(a).,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Excelente abertura: você compartilha dificuldades naturalmente. Em reuniões, apenas observe o tempo para equilibrar espaço com colegas.","Às vezes esconde, às vezes compartilha. Estabeleça regra pessoal: revelar pelo menos uma dificuldade por projeto, mantendo fluxo de apoio constante.","Esconder problemas atrasa a solução. Comece por dividir pequenos obstáculos em conversas individuais; com o tempo, amplie essa prática a todo o grupo."
4,Amabilidade,2,Complacência,73,"Evito conflitos desnecessários, mesmo que precise ceder.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Sua postura firme evita concessões precipitadas, mas pode gerar tensão. Antes de discordar, destaque um benefício comum e proponha alternativa que contemple ambos os lados.",Você pondera entre ceder e defender ponto de vista. Continue avaliando o impacto de cada conflito.,"Harmonia é prioridade para você. Para não comprometer metas pessoais, defina limite claro: ceder apenas se não afetar prazos ou escopo essencial do trabalho."
4,Amabilidade,2,Complacência,74,Concordo com a maioria para manter harmonia em grupos.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Discorda quando necessário é essencial. Use escuta ativa para mostrar respeito antes de expor contraponto, reduzindo percepção de confronto.",Ajuste o posicionamento conforme relevância. Valide rapidamente se a decisão coletiva atende requisitos técnicos antes de aderir ou propor ajustes.,"Concordar preserva o clima amistoso, mas pode ocultar ideias valiosas. Em trabalhos em equipe, crie espaço “cinco minutos de divergência” para que todos exponham riscos antes da votação final."
4,Amabilidade,2,Complacência,75,"Aceito decisões do grupo, mesmo não sendo minhas preferidas.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Defender preferência reforça autonomia, mas verifique se insistência agrega valor proporcional ao esforço adicional.","Costuma aceitar quando a diferença é pequena. Mantenha a prática de registrar objeções técnicas brevemente para futura referência, caso ajustes sejam necessários.","A aceitação rápida mantém o ritmo, porém pode impactar motivação. Sugira rodízio de responsabilidade para que, em outra fase, sua proposta seja testada."
4,Amabilidade,2,Complacência,76,Mantenho calma e busco soluções pacíficas em divergências.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Confronto direto pode resolver rápido, mas cuidado: foque no problema, não na pessoa, para evitar desgaste.","Combina calma com firmeza. Preserve tom colaborativo e use técnicas de mediação (explicar, escutar, propor síntese) para fechar impasses.","Ser pacificador reduz o stress coletivo. Para não empacar em impasses sem decisão, estabeleça prazo para consenso; se falhar, proponha votação objetiva."
4,Amabilidade,2,Complacência,77,Procuro mediar divergências para que todos se sintam ouvidos.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Como não costuma mediar, conflitos podem escalar. Experimente resumir posições opostas em uma frase cada; isso mostra neutralidade e acelera solução.",Atua como mediador quando necessário. Continue garantindo que cada membro fale ao menos uma vez antes da decisão final.,Forte habilidade de mediação. Mantenha atas curtas com acordos e responsáveis para evitar mal-entendidos após a conversa.
4,Amabilidade,2,Complacência,78,Faço questão de impor minhas opiniões mesmo que cause tensão.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Boa disposição para consenso. Apenas garanta que suas ideias também apareçam — apresente-as como sugestões, não imposições.","Às vezes impõe, às vezes concilia. Defina critério: insistir somente quando impacto técnico for significativo.","A insistência pode prejudicar o clima da equipe. Aplique regra dos 2 min: exponha argumento principal em até dois minutos e, depois, abra para contrapontos antes de retomar posição."
5,Conscienciosidade,1,Competência,79,Confio na minha capacidade de entender conteúdos complexos se me esforçar.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,A dúvida fragiliza a motivação. Divida o conteúdo em blocos de 30 – 40 min e registre cada trecho concluído; a visualização de progresso reforça a autoconfiança.,"Confiança moderada. Antes de iniciar um tema difícil, relembre vitórias passadas semelhantes para impulsionar o foco e persistência.","Forte crença na própria capacidade. Para evitar subestimar detalhes, valide entendimento com exercícios-chave ou breve explicação a um colega."
5,Conscienciosidade,1,Competência,80,Sinto-me confiante de que o estudo consistente me faz dominar o conteúdo.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Falta de confiança no método gera procrastinação. Teste rotinas curtas, como Pomodoro, e acompanhe evolução semanal para comprovar a eficácia do esforço contínuo.","Reconhece o valor do estudo, mas às vezes duvida. Mantenha um calendário visual marcando dias de estudo efetivo; isso consolida a confiança no processo.",Certeza de que prática leva ao domínio. Eleve eficiência: revise conteúdo com técnica ensino-explicação (ensinar o conceito em 5 min).
5,Conscienciosidade,1,Competência,81,Acredito ter habilidades para concluir o curso com êxito.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Visão pessimista reduz resiliência. Elabore um road-map semestral do curso e destaque disciplinas já vencidas para tornar o objetivo final mais tangível.,Expectativa cautelosa. Revise metas a cada término de semestre e ajuste cronograma para manter rota clara até a formatura.,"Confiança sólida. Para não relaxar, estabeleça metas extras (estágio, iniciação científica) que complementem a trajetória e mantenham desafios."
5,Conscienciosidade,1,Competência,82,Reconheço que competência se desenvolve com prática contínua.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Crer que habilidade é fixa limita evolução. Acompanhe progresso em planilha de horas de prática × desempenho (notas, bugs resolvidos) para comprovar ganho real.","Entende a importância da prática, mas pode a subutilizar. Agende sessões semanais de revisão ativa e monitore melhorias mensais.",Mentalidade de crescimento bem estabelecida. Amplie impacto orientando colegas em tópicos que você já domina — reforça aprendizagem mútua.
5,Conscienciosidade,1,Competência,83,"Após concluir tarefas difíceis, sinto-me capaz de enfrentar novos desafios.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Falta reconhecimento do próprio sucesso. Registre cada desafio vencido numa “lista de vitórias” e releia antes de iniciar nova tarefa complexa.,"Confiança cresce, mas oscila. Faça retrospectiva mensal destacando 3 conquistas e 3 aprendizados para manter impulso positivo.",Usa vitórias como combustível para os próximos passos. Crie uma lista escalonada de desafios (fácil → médio → avançado) para aproveitar o momento de autoconfiança.
5,Conscienciosidade,1,Competência,84,Duvido da minha competência mesmo após sucesso em tarefas complexas.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"É saudável reconhecimento das habilidades. Mas, para equilibrar, pratique autoavaliação crítica pontuando uma melhoria possível a cada sucesso.","Às vezes questiona competência. Mantenha o feedback objetivo de docentes (rubricas, notas) como referência externa para validar desempenho.","A autocrítica excessiva mina a confiança. Guarde evidências concretas (professor elogiando, nota satisfatória) e releia-as quando a dúvida surgir."
5,Conscienciosidade,2,Ordem,85,"Organizo materiais (artigos, livros, anotações) de forma sistemática.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,A desorganização dificulta achar referências. Separe hoje mesmo uma pasta (física ou digital) para cada disciplina e mova todo o material correspondente; isso reduz buscas futuras.,Organização moderada. Agende revisão quinzenal para arquivar novos arquivos na estrutura existente e evitar acúmulo.,"Sistema robusto facilita estudo. Para não perder tempo catalogando demais, use regras automáticas (nomes-padrão ou filtros de e-mail) que arquivem arquivos novos sem trabalho manual."
5,Conscienciosidade,2,Ordem,86,Minha mesa de estudo costuma estar arrumada.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Um ambiente caótico aumenta a distração. Reserve 5 min antes de cada sessão para guardar papéis/objetos, deixando na mesa só o que será usado.","Mantém ordem razoável. Inclua mini-rotina ao fim do dia: devolver livros e anotações ao lugar correto, garantindo início limpo na manhã seguinte.","Mesa impecável favorece o foco. Se notar rigidez, permita “bagunça controlada” enquanto trabalha e faça arrumação rápida apenas ao final."
5,Conscienciosidade,2,Ordem,87,Uso calendário ou planner para acompanhar atividades.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Falta de registro causa esquecimentos. Insira todos os prazos desta semana no Google Calendar e ative lembrete 24 h antes como primeiro passo.,Usa planner para datas principais. Acrescente lembretes de etapas intermediárias (ex.: rascunho do relatório) para evitar correria de última hora.,"Planejamento rigoroso garante previsibilidade. Para não sobrecarregar o calendário, agrupe tarefas similares em blocos (leitura, laboratório) e revise prioridades semanalmente."
5,Conscienciosidade,2,Ordem,88,"Planejo horários diários de leitura, exercícios e pausas.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Agenda vaga leva à procrastinação. Defina bloco fixo de 90 min para leitura técnica logo pela manhã; repita por 5 dias para criar hábito.,"Estrutura parcial. Confirme na noite anterior os três blocos-chave do dia seguinte (ex.: leitura, exercício, resumo) para chegar já decidido.",Grade horária bem definida otimiza rendimento. Mantenha 10 % de tempo em branco para imprevistos a fim de preservar a flexibilidade.
5,Conscienciosidade,2,Ordem,89,Arquivo notas digitais em pastas nomeadas por tema.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Notas soltas dificultam a revisão. Crie hierarquia simples (Curso > Disciplina > Tema) e mova notas antigas gradualmente durante revisões semanais.,Estrutura básica. Adote padrão único de nomes (ex.: 2025-08-04_Tema) para acelerar buscas futuras.,Arquivamento criterioso facilita a recuperação de informação. Automatize captura usando tags ou ferramentas como Notion/Obsidian para ganhar tempo.
5,Conscienciosidade,2,Ordem,90,Deixo anotações e arquivos espalhados sem critério.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,Ótimo controle de arquivos. Apenas cheque trimestralmente se a estrutura ainda atende às necessidades ou precisa ajuste.,"Às vezes espalha, às vezes organiza. Defina “quinta da limpeza”: 15 min para realocar tudo que ficou solto durante a semana.","Desordem recorrente atrasa tarefas. Use regra dos 2-cliques: qualquer arquivo deve ser localizável em até dois cliques de pasta; se não, reestruture a hierarquia."
5,Conscienciosidade,3,Senso de Dever,91,Cumpro horários de estudo mesmo cansado(a) ou desmotivado(a).,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,A falta de regularidade reduz o rendimento. Defina um bloco mínimo inegociável (ex.: 25 min) e use um timer para começar – muitas vezes a motivação aparece após iniciar.,Cumpre na maioria das vezes. Mantenha um calendário visível com marcação diária; ver a sequência de dias estudados ajuda a não quebrar o ritmo.,Disciplina exemplar. Inclua pausas programadas e noites de descanso completo para evitar sobrecarga a longo prazo.
5,Conscienciosidade,3,Senso de Dever,92,Evito adiar tarefas; considero obrigação manter o planejamento.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Procrastinação gera acúmulo. Divida a tarefa em micro-passos (ex.: introdução, método, resultados) e conclua um a cada sessão para manter avanço constante.","Raramente adia, mas ainda ocorre. Experimente prioridade 1-3-5: finalize 1 tarefa grande, 3 médias e 5 pequenas por semana para manter o fluxo.",Resistência sólida à procrastinação. Faça revisão semanal para redistribuir tarefas caso surjam imprevistos e evitar gargalos de última hora.
5,Conscienciosidade,3,Senso de Dever,93,Levo a sério metas de produção acadêmica que estabeleço.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Metas soltas perdem força. Formalize um ‘contrato de estudo’ com um colega ou mentor, revisando metas toda sexta-feira.",Compromete-se com às principais metas. Converta cada meta de maneira simples (ex.: páginas por semana) para medir progresso objetivamente.,"Alto compromisso. Para não inflar expectativas, valide se cada meta é SMART (específica, mensurável, alcançável, relevante, temporal)."
5,Conscienciosidade,3,Senso de Dever,94,"Mesmo com convites atraentes, priorizo metas de estudo.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Faltas frequentes atrasam tarefas. Use regra 2-de-5: em cada 5 convites, permita-se aceitar 2 e mantenha 3 sessões de estudo intactas.",Equilibra lazer e dever. Continue bloqueando trechos fixos (ex.: 19h-21h) como “horário intocável” para estudo intensivo.,Forte priorização. Agende atividade social como recompensa após marcos importantes; isso preserva redes pessoais sem sacrificar resultados.
5,Conscienciosidade,3,Senso de Dever,95,"Estudo nos horários planejados, mesmo sem vontade.",(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Vontade flutuante impede consistência. Utilize o método ‘arraste-e-solte’: se perder o horário, reprograme no mesmo dia para não pular a sessão.","Normalmente cumpre, mas cede ocasionalmente. Prepare rota alternativa curta (ex.: 30 min de revisão) quando estiver sem energia, mantendo a cadência.",Cumprimento rigoroso. Inclua exercícios leves ou técnicas de respiração entre blocos para renovar disposição sem quebrar o cronograma.
5,Conscienciosidade,3,Senso de Dever,96,Deixo para estudar “quando der”; não vejo problema em alterar responsabilidades.,(1) Discordo Totalmente,(2) Discordo Parcialmente,(3) Neutro,(4) Concordo Parcialmente,(5) Concordo Totalmente,"Ótimo senso de responsabilidade. Só garanta flexibilidade mínima para ajustes de última hora, mantendo o planejamento como guia principal.",Às vezes flexibiliza demais. Defina limite claro: remanejar no máximo uma sessão por semana; o restante permanece fixo.,"Falta de compromisso afeta prazos. Instale lembretes no celular para iniciar sessões e peça a um colega para checar seu progresso duas vezes por semana, reforçando responsabilidade."
